RegionID,SizeRank,RegionName,RegionType,StateName,1996-01-31,1996-02-29,1996-03-31,1996-04-30,1996-05-31,1996-06-30,1996-07-31,1996-08-31,1996-09-30,1996-10-31,1996-11-30,1996-12-31,1997-01-31,1997-02-28,1997-03-31,1997-04-30,1997-05-31,1997-06-30,1997-07-31,1997-08-31,1997-09-30,1997-10-31,1997-11-30,1997-12-31,1998-01-31,1998-02-28,1998-03-31,1998-04-30,1998-05-31,1998-06-30,1998-07-31,1998-08-31,1998-09-30,1998-10-31,1998-11-30,1998-12-31,1999-01-31,1999-02-28,1999-03-31,1999-04-30,1999-05-31,1999-06-30,1999-07-31,1999-08-31,1999-09-30,1999-10-31,1999-11-30,1999-12-31,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31
9,0,California,State,CA,163419.0,163188.0,163038.0,162746.0,162548.0,162393.0,162297.0,162282.0,162308.0,162461.0,162641.0,162901.0,162918.0,162999.0,163167.0,163638.0,164204.0,164798.0,165527.0,166304.0,167175.0,167959.0,168867.0,169901.0,171341.0,172934.0,174459.0,175754.0,176925.0,178139.0,179236.0,180436.0,181747.0,183138.0,184425.0,185520.0,186812.0,188177.0,189608.0,190886.0,192212.0,193781.0,195454.0,196938.0,198269.0,199830.0,201720.0,203805.0,205832.0,207770.0,209764.0,211919.0,214273.0,216726.0,219249.0,221938.0,224711.0,227399.0,230075.0,232781.0,235375.0,238061.0,240861.0,243822.0,246473.0,248800.0,250855.0,252880.0,254950.0,257120.0,259252.0,261389.0,263561.0,265922.0,268356.0,270992.0,273816.0,277127.0,280880.0,284851.0,288745.0,292674.0,296848.0,301153.0,305278.0,309054.0,312844.0,316641.0,320564.0,323933.0,327667.0,331792.0,336619.0,341427.0,346602.0,351770.0,357736.0,364086.0,370825.0,377734.0,385481.0,394277.0,402896.0,410898.0,418492.0,426081.0,433212.0,440476.0,447180.0,454448.0,461542.0,469046.0,475624.0,481699.0,487923.0,494395.0,501105.0,507447.0,512606.0,517183.0,521001.0,524199.0,527228.0,529458.0,531966.0,533269.0,533684.0,533277.0,531738.0,529983.0,528455.0,527000.0,525519.0,523547.0,521328.0,519061.0,515622.0,511906.0,507378.0,502624.0,496979.0,490391.0,483761.0,476356.0,468945.0,459663.0,449148.0,437732.0,426497.0,416166.0,405823.0,396129.0,387297.0,379382.0,370570.0,361873.0,353828.0,348856.0,344486.0,340446.0,336803.0,334187.0,332893.0,332004.0,331422.0,331432.0,332945.0,334952.0,336439.0,336241.0,337024.0,338209.0,339943.0,339471.0,338171.0,336495.0,335173.0,333430.0,331044.0,328992.0,327254.0,325778.0,323545.0,321274.0,318150.0,316314.0,314859.0,313434.0,311734.0,309874.0,309136.0,307947.0,307204.0,306640.0,306819.0,307510.0,309059.0,310994.0,313333.0,316275.0,319684.0,323891.0,327771.0,332894.0,337958.0,343960.0,350600.0,358027.0,365632.0,373303.0,380827.0,388159.0,394637.0,400267.0,405427.0,409912.0,414463.0,418202.0,420395.0,421462.0,422079.0,422922.0,424248.0,424945.0,426217.0,427581.0,430068.0,431907.0,433842.0,436038.0,439342.0,442096.0,444981.0,447205.0,449388.0,451986.0,454969.0,458204.0,460742.0,464278.0,467403.0,470115.0,471805.0,474492.0,477069.0,479800.0,482133.0,485117.0,487862.0,490869.0,493415.0,495625.0,498073.0,500726.0,503909.0,506791.0,510093.0,513575.0,516590.0,519299.0,522313.0,525636.0,529643.0,533828.0,538212.0,542598.0,546407.0,549558.0,552654.0,555721.0,558260.0,559412.0,559559.0,559611.0,559703.0,559050.0,558168.0,556739.0,555975.0,556826.0,559568.0,562783.0,564420.0,564654.0,564697.0,565296.0,566159.0,568110.0,571017.0,574798.0,578915.0,582467.0,584678.0,586539.0,590351.0,596342.0,603278.0,610138.0,617015.0,623796.0,630371.0,637108.0,644020.0
54,1,Texas,State,TX,97941.0,97966.0,97994.0,98121.0,98258.0,98375.0,98463.0,98585.0,98739.0,98920.0,99136.0,99376.0,99400.0,99402.0,99392.0,99525.0,99618.0,99748.0,99881.0,100049.0,100227.0,100471.0,100699.0,100937.0,101412.0,101864.0,102312.0,102437.0,102647.0,102861.0,103171.0,103409.0,103634.0,103706.0,103744.0,103749.0,103969.0,104456.0,105124.0,105866.0,106552.0,107232.0,107880.0,108432.0,108887.0,109421.0,110007.0,110595.0,110979.0,111259.0,111431.0,111621.0,111662.0,111701.0,111703.0,111893.0,112141.0,112389.0,112683.0,113008.0,113235.0,113229.0,113066.0,112970.0,113057.0,113162.0,113287.0,113333.0,113439.0,113567.0,113657.0,113746.0,113851.0,114088.0,114428.0,114849.0,115274.0,115767.0,116250.0,116744.0,117163.0,117547.0,117945.0,118331.0,118608.0,118697.0,118688.0,118727.0,118856.0,119092.0,119315.0,119599.0,119839.0,120152.0,120431.0,120753.0,121332.0,122368.0,123724.0,124866.0,125716.0,126211.0,126807.0,127355.0,128021.0,128635.0,129220.0,129799.0,130423.0,130830.0,131083.0,131261.0,131520.0,131914.0,132244.0,132585.0,132871.0,133054.0,133359.0,133594.0,133960.0,134368.0,134822.0,135260.0,135777.0,136311.0,136857.0,137325.0,137832.0,138496.0,139064.0,139639.0,140039.0,140330.0,140536.0,140857.0,141222.0,141638.0,141934.0,142400.0,142849.0,143241.0,143510.0,143742.0,143544.0,143142.0,142587.0,142238.0,141847.0,141474.0,141186.0,140786.0,140286.0,139740.0,139155.0,138597.0,138296.0,138283.0,138350.0,138233.0,138075.0,137936.0,137903.0,137818.0,137764.0,137691.0,137903.0,138072.0,138163.0,138139.0,138151.0,138244.0,138270.0,138150.0,137682.0,137151.0,136617.0,136189.0,135676.0,135249.0,134839.0,134314.0,133742.0,133170.0,132707.0,132282.0,132097.0,132072.0,132167.0,132190.0,132064.0,131895.0,131868.0,132104.0,132451.0,132748.0,133066.0,133417.0,133847.0,134232.0,134525.0,134807.0,135260.0,135850.0,136542.0,137186.0,137942.0,138787.0,139654.0,140529.0,141424.0,142363.0,143399.0,144490.0,145573.0,146530.0,147397.0,148291.0,149086.0,149854.0,150655.0,151577.0,152455.0,153407.0,154356.0,155336.0,156310.0,157320.0,158344.0,159360.0,160448.0,161557.0,162592.0,163609.0,164608.0,165575.0,166464.0,167410.0,168272.0,169176.0,170121.0,171039.0,171927.0,172788.0,173821.0,174797.0,175858.0,176782.0,177769.0,178662.0,179777.0,180957.0,182020.0,183076.0,184001.0,184988.0,185822.0,186683.0,187454.0,188248.0,189101.0,190077.0,191046.0,191910.0,192698.0,193521.0,194530.0,195654.0,196774.0,197841.0,198789.0,199744.0,200485.0,201293.0,201982.0,202876.0,203893.0,204825.0,205497.0,205959.0,206605.0,207320.0,208068.0,208693.0,209271.0,209493.0,209733.0,209927.0,210512.0,210946.0,211681.0,212380.0,213279.0,214177.0,215239.0,216512.0,218049.0,219954.0,222061.0,224301.0,226382.0,228836.0,231384.0
43,2,New York,State,NY,138481.0,138167.0,137982.0,137703.0,137601.0,137535.0,137456.0,137374.0,137337.0,137356.0,137413.0,137516.0,137493.0,137770.0,138072.0,138440.0,138571.0,138738.0,139041.0,139341.0,139633.0,139852.0,140280.0,140738.0,141596.0,142091.0,142561.0,142661.0,142920.0,143183.0,143317.0,143729.0,144230.0,145006.0,145473.0,145961.0,146217.0,146743.0,147305.0,148169.0,149107.0,150112.0,151424.0,152489.0,153544.0,154302.0,155136.0,155892.0,156635.0,157686.0,158900.0,160258.0,161461.0,162638.0,163567.0,164411.0,165229.0,166192.0,167381.0,168628.0,169896.0,170941.0,171987.0,173014.0,174131.0,175252.0,176418.0,177637.0,178843.0,180153.0,181503.0,182923.0,184381.0,185777.0,187000.0,188251.0,189537.0,190964.0,192424.0,193975.0,195520.0,197024.0,198565.0,200237.0,201901.0,203667.0,205771.0,207753.0,209649.0,211331.0,213044.0,214951.0,216939.0,218981.0,220734.0,222374.0,224147.0,225925.0,227549.0,229239.0,231123.0,233277.0,235499.0,237581.0,239744.0,241813.0,244171.0,246382.0,248631.0,250889.0,253101.0,255475.0,257800.0,260045.0,262339.0,264688.0,267191.0,269673.0,271928.0,274241.0,276249.0,278124.0,279690.0,281090.0,282324.0,283624.0,284685.0,285555.0,285987.0,286255.0,286381.0,286551.0,286660.0,286811.0,287089.0,287206.0,287467.0,287451.0,287566.0,287613.0,287622.0,287875.0,288134.0,288115.0,288031.0,287610.0,287172.0,286478.0,285490.0,284424.0,283138.0,281950.0,280670.0,279080.0,277377.0,275792.0,274258.0,272844.0,271439.0,270164.0,268998.0,267784.0,266705.0,265723.0,265116.0,264848.0,264774.0,264736.0,264567.0,264521.0,264371.0,264549.0,264628.0,265009.0,265142.0,264922.0,264316.0,263404.0,262551.0,261622.0,261013.0,260424.0,259989.0,259129.0,258227.0,257040.0,256133.0,255474.0,255030.0,254705.0,254211.0,253816.0,253350.0,252772.0,252252.0,251891.0,251839.0,251916.0,252027.0,252206.0,252400.0,252535.0,252808.0,253167.0,253560.0,254151.0,254656.0,255406.0,256091.0,256906.0,257710.0,258410.0,259111.0,259942.0,260790.0,261538.0,262282.0,263001.0,263845.0,264458.0,264967.0,265340.0,265612.0,265957.0,266324.0,266777.0,267219.0,267811.0,268382.0,268840.0,269140.0,269545.0,270053.0,270717.0,271481.0,272226.0,272969.0,273544.0,274110.0,274508.0,274941.0,275681.0,276626.0,277610.0,278446.0,279110.0,279802.0,280605.0,281459.0,282449.0,283504.0,284814.0,286060.0,287023.0,287873.0,288905.0,290304.0,291962.0,293510.0,294916.0,296232.0,297612.0,299020.0,300280.0,301656.0,303142.0,304689.0,306160.0,307550.0,308971.0,310451.0,311929.0,313374.0,314539.0,315537.0,316422.0,317408.0,318404.0,319626.0,320701.0,321920.0,322854.0,323510.0,323829.0,323805.0,323642.0,323602.0,323958.0,324770.0,325783.0,326839.0,328079.0,329243.0,330619.0,332359.0,334534.0,337161.0,340193.0,343397.0,346590.0,349599.0,352706.0,355963.0
14,3,Florida,State,FL,100728.0,100825.0,100937.0,101147.0,101349.0,101579.0,101799.0,101998.0,102128.0,102263.0,102416.0,102606.0,102616.0,102681.0,102763.0,103069.0,103351.0,103600.0,103842.0,104096.0,104391.0,104655.0,104961.0,105270.0,105964.0,106544.0,107056.0,107152.0,107320.0,107431.0,107595.0,107844.0,108289.0,108821.0,109210.0,109512.0,109591.0,109793.0,110036.0,110481.0,110929.0,111559.0,112215.0,112806.0,113202.0,113548.0,114025.0,114548.0,115114.0,115684.0,116336.0,117042.0,117715.0,118337.0,118927.0,119530.0,120202.0,120916.0,121693.0,122500.0,123338.0,124212.0,125105.0,126016.0,126961.0,127923.0,128970.0,130053.0,131206.0,132373.0,133517.0,134629.0,135713.0,136755.0,137776.0,138816.0,139898.0,141024.0,142151.0,143344.0,144508.0,145737.0,146990.0,148430.0,149923.0,151501.0,153053.0,154618.0,156118.0,157525.0,158877.0,160225.0,161742.0,163428.0,165256.0,167019.0,168842.0,170687.0,172609.0,174494.0,176599.0,178956.0,181576.0,184436.0,187398.0,190418.0,193438.0,196691.0,200137.0,203816.0,207681.0,211833.0,216295.0,221128.0,226382.0,231727.0,237040.0,242038.0,246819.0,251364.0,255636.0,259451.0,263288.0,267090.0,270463.0,273000.0,274513.0,275403.0,275550.0,275353.0,274968.0,274102.0,273103.0,271839.0,270266.0,268127.0,265615.0,262671.0,259470.0,256175.0,252979.0,249761.0,246254.0,242663.0,238607.0,234465.0,229932.0,225616.0,221066.0,216883.0,212608.0,208298.0,203992.0,199595.0,195106.0,190806.0,186794.0,183167.0,179684.0,176167.0,173017.0,170103.0,167820.0,165759.0,163901.0,162384.0,161446.0,160594.0,159903.0,159144.0,158633.0,158153.0,157611.0,156805.0,155709.0,154417.0,153052.0,151562.0,149954.0,148447.0,146907.0,145479.0,143973.0,142626.0,141346.0,140340.0,139421.0,138797.0,138320.0,138077.0,137931.0,137818.0,137818.0,137867.0,138176.0,138654.0,139237.0,139919.0,140710.0,141613.0,142568.0,143607.0,144692.0,145948.0,147419.0,149079.0,150787.0,152530.0,154429.0,156325.0,158366.0,160462.0,162597.0,164495.0,166340.0,168024.0,169591.0,170915.0,172195.0,173277.0,174290.0,175152.0,176027.0,176666.0,177397.0,178389.0,179473.0,180568.0,181583.0,182728.0,183867.0,185005.0,186186.0,187447.0,188634.0,189987.0,191395.0,192799.0,194064.0,195443.0,196930.0,198498.0,199843.0,201190.0,202439.0,203853.0,205327.0,206726.0,207969.0,209117.0,210444.0,211724.0,213058.0,214257.0,215528.0,216923.0,218323.0,219700.0,220947.0,222323.0,223674.0,225032.0,226233.0,227447.0,228403.0,229534.0,230861.0,232305.0,233811.0,235139.0,236436.0,237530.0,238583.0,239544.0,240558.0,241620.0,242587.0,243211.0,243560.0,243912.0,244397.0,245201.0,246187.0,246834.0,247281.0,247725.0,248365.0,248994.0,249815.0,250986.0,252251.0,253543.0,254774.0,256039.0,257339.0,259132.0,261281.0,263659.0,266072.0,268667.0,271426.0,274283.0,277429.0
21,4,Illinois,State,IL,142336.0,142079.0,141755.0,141375.0,140852.0,140543.0,140109.0,140583.0,141304.0,142794.0,144011.0,144937.0,145252.0,145251.0,145388.0,145266.0,145415.0,145215.0,144959.0,142902.0,140339.0,136541.0,133543.0,131334.0,130475.0,130316.0,130224.0,130193.0,130144.0,130091.0,130399.0,131605.0,133331.0,135600.0,137539.0,139025.0,139712.0,140099.0,140497.0,141020.0,141463.0,142228.0,143048.0,143852.0,144393.0,145053.0,145853.0,146711.0,147741.0,148771.0,149807.0,150733.0,151637.0,152504.0,153316.0,154247.0,155251.0,156282.0,157341.0,158447.0,159511.0,160441.0,161390.0,162398.0,163542.0,164632.0,165636.0,166588.0,167617.0,168718.0,169832.0,170812.0,171727.0,172681.0,173804.0,174771.0,175789.0,176750.0,177942.0,179084.0,180175.0,181217.0,182147.0,183250.0,184323.0,185537.0,186587.0,187755.0,188727.0,189656.0,190529.0,191627.0,192897.0,194140.0,195325.0,196368.0,197602.0,198776.0,199991.0,201276.0,202664.0,204248.0,205705.0,207083.0,208222.0,209452.0,210847.0,212382.0,213730.0,215087.0,216424.0,217888.0,219342.0,220850.0,222378.0,223859.0,225529.0,227153.0,228642.0,229996.0,231245.0,232545.0,233625.0,234687.0,235561.0,236328.0,236884.0,237498.0,237914.0,238271.0,238471.0,238803.0,239282.0,239881.0,239731.0,239607.0,238779.0,238570.0,237755.0,237424.0,236599.0,236103.0,235429.0,234614.0,233769.0,231511.0,230790.0,228329.0,227658.0,224902.0,223690.0,220966.0,219392.0,216760.0,214619.0,211551.0,208435.0,206096.0,203509.0,201724.0,199261.0,197455.0,195998.0,194824.0,193233.0,191965.0,190808.0,190645.0,190065.0,189795.0,188407.0,188278.0,187119.0,187143.0,184937.0,183782.0,181953.0,180960.0,179020.0,177361.0,175706.0,174431.0,173253.0,171359.0,170049.0,168171.0,167715.0,166592.0,166017.0,164219.0,163302.0,161823.0,161037.0,159464.0,159089.0,158597.0,158589.0,158143.0,157514.0,156938.0,156414.0,156754.0,157300.0,157884.0,158564.0,159472.0,160101.0,161025.0,161645.0,162874.0,164018.0,165642.0,167070.0,168666.0,169490.0,170550.0,171171.0,172099.0,172501.0,172673.0,173103.0,173840.0,174606.0,175041.0,175582.0,175889.0,176472.0,176872.0,177250.0,177369.0,177881.0,178689.0,179474.0,179706.0,179983.0,180229.0,180570.0,180816.0,181113.0,181582.0,182185.0,183239.0,184137.0,184891.0,185405.0,186063.0,186849.0,187596.0,188234.0,188942.0,189810.0,190749.0,191758.0,192536.0,193459.0,194306.0,195118.0,195751.0,196301.0,197001.0,197776.0,198620.0,199398.0,200241.0,201084.0,201752.0,202155.0,202581.0,203178.0,203923.0,204432.0,204824.0,205176.0,205482.0,205803.0,205997.0,206196.0,206493.0,206908.0,207428.0,208024.0,208524.0,208834.0,208904.0,208584.0,208218.0,207943.0,207989.0,208521.0,208818.0,209412.0,209727.0,210245.0,210781.0,211687.0,212903.0,214536.0,216334.0,218199.0,220023.0,221633.0,223626.0,225595.0
47,5,Pennsylvania,State,PA,96729.0,96662.0,96595.0,96485.0,96386.0,96339.0,96305.0,96343.0,96371.0,96453.0,96555.0,96688.0,96788.0,96893.0,97054.0,97271.0,97538.0,97785.0,98056.0,98191.0,98353.0,98454.0,98647.0,98865.0,99171.0,99457.0,99680.0,99816.0,99930.0,100019.0,100112.0,100352.0,100638.0,100978.0,101154.0,101252.0,101317.0,101454.0,101643.0,101885.0,102110.0,102379.0,102656.0,102910.0,103176.0,103423.0,103749.0,104140.0,104580.0,105094.0,105594.0,106082.0,106563.0,107015.0,107460.0,107838.0,108236.0,108660.0,109159.0,109689.0,110213.0,110683.0,111180.0,111691.0,112150.0,112592.0,113038.0,113534.0,114025.0,114510.0,115069.0,115612.0,116195.0,116770.0,117400.0,118051.0,118691.0,119319.0,119972.0,120753.0,121552.0,122400.0,123138.0,123938.0,124754.0,125593.0,126416.0,127238.0,128147.0,129117.0,130055.0,130933.0,131831.0,132798.0,133716.0,134596.0,135428.0,136547.0,137655.0,138801.0,139944.0,141125.0,142453.0,143694.0,145024.0,146232.0,147612.0,149004.0,150512.0,151688.0,152896.0,154144.0,155504.0,156920.0,158346.0,159940.0,161474.0,162962.0,164341.0,165681.0,166868.0,167953.0,168945.0,169942.0,170942.0,171962.0,172791.0,173471.0,173989.0,174475.0,174849.0,175192.0,175605.0,176076.0,176587.0,176924.0,177225.0,177372.0,177675.0,177928.0,178129.0,178255.0,178404.0,178527.0,178472.0,178311.0,177956.0,177623.0,177156.0,176671.0,175968.0,175252.0,174609.0,174045.0,173405.0,172651.0,171860.0,171266.0,170786.0,170357.0,169903.0,169520.0,169276.0,169048.0,168908.0,168866.0,169027.0,169249.0,169559.0,169758.0,169949.0,170079.0,170134.0,170074.0,169795.0,169358.0,168670.0,167850.0,166922.0,166063.0,165254.0,164499.0,163758.0,162923.0,162107.0,161286.0,160658.0,160235.0,160016.0,159822.0,159576.0,159277.0,158941.0,158610.0,158319.0,158152.0,158084.0,158004.0,157888.0,157801.0,157738.0,157760.0,157815.0,157956.0,158148.0,158352.0,158566.0,158862.0,159189.0,159601.0,160029.0,160393.0,160733.0,160982.0,161287.0,161505.0,161747.0,161978.0,162175.0,162230.0,162251.0,162397.0,162635.0,162826.0,162936.0,163051.0,163200.0,163422.0,163597.0,163737.0,164027.0,164459.0,165000.0,165267.0,165433.0,165618.0,165953.0,166339.0,166685.0,166934.0,167340.0,167892.0,168253.0,168471.0,168548.0,168991.0,169474.0,170044.0,170480.0,170944.0,171477.0,172188.0,172684.0,173128.0,173548.0,174265.0,175039.0,175784.0,176506.0,177228.0,178021.0,178856.0,179606.0,180337.0,181184.0,182082.0,183303.0,184360.0,185436.0,186112.0,186722.0,187211.0,187761.0,188240.0,188830.0,189418.0,190149.0,190924.0,191518.0,192083.0,192863.0,193779.0,194606.0,195153.0,195570.0,195973.0,196343.0,196809.0,197356.0,198103.0,199031.0,200133.0,201058.0,202144.0,203465.0,205192.0,207116.0,209224.0,211481.0,213844.0,216253.0,218690.0,221251.0
44,6,Ohio,State,OH,93055.0,93167.0,93314.0,93621.0,93941.0,94235.0,94496.0,94787.0,95089.0,95394.0,95696.0,96010.0,96311.0,96614.0,96899.0,97192.0,97493.0,97826.0,98183.0,98491.0,98785.0,99055.0,99346.0,99649.0,100016.0,100421.0,100811.0,101138.0,101455.0,101793.0,102182.0,102578.0,102982.0,103428.0,103851.0,104202.0,104456.0,104729.0,105064.0,105412.0,105694.0,105954.0,106229.0,106556.0,106899.0,107252.0,107622.0,108080.0,108618.0,109152.0,109593.0,110054.0,110596.0,111182.0,111678.0,112125.0,112564.0,112991.0,113430.0,113850.0,114263.0,114635.0,115038.0,115430.0,115793.0,116099.0,116438.0,116799.0,117156.0,117498.0,117809.0,118100.0,118370.0,118643.0,118945.0,119241.0,119547.0,119844.0,120156.0,120440.0,120729.0,121035.0,121400.0,121778.0,122151.0,122516.0,122851.0,123211.0,123564.0,123964.0,124368.0,124839.0,125305.0,125758.0,126121.0,126478.0,126798.0,127163.0,127540.0,127905.0,128275.0,128612.0,128971.0,129257.0,129554.0,129840.0,130172.0,130502.0,130895.0,131282.0,131668.0,132010.0,132302.0,132604.0,132871.0,133179.0,133458.0,133756.0,134076.0,134380.0,134614.0,134756.0,134880.0,135003.0,135125.0,135202.0,135276.0,135299.0,135243.0,135174.0,135084.0,134988.0,134898.0,134855.0,134688.0,134457.0,134155.0,133893.0,133566.0,133247.0,133020.0,132769.0,132375.0,131975.0,131600.0,131209.0,130862.0,130434.0,130032.0,129565.0,129193.0,128774.0,128276.0,127635.0,127111.0,126481.0,125766.0,124908.0,124139.0,123562.0,123091.0,122645.0,122177.0,121737.0,121391.0,121209.0,121026.0,120931.0,120836.0,120918.0,120854.0,120784.0,120604.0,120394.0,119957.0,119448.0,118870.0,118290.0,117653.0,116976.0,116413.0,115831.0,115337.0,114685.0,114063.0,113482.0,113123.0,112837.0,112562.0,112238.0,111960.0,111737.0,111455.0,111149.0,110947.0,110847.0,110716.0,110521.0,110367.0,110323.0,110372.0,110428.0,110464.0,110528.0,110726.0,111013.0,111258.0,111529.0,111874.0,112327.0,112735.0,113130.0,113426.0,113826.0,114174.0,114467.0,114490.0,114448.0,114403.0,114472.0,114604.0,114810.0,115058.0,115207.0,115415.0,115562.0,115869.0,116253.0,116813.0,117413.0,117953.0,118405.0,118871.0,119311.0,119751.0,120169.0,120572.0,120964.0,121331.0,121663.0,122075.0,122477.0,122996.0,123472.0,123907.0,124326.0,124790.0,125333.0,125905.0,126493.0,127136.0,127843.0,128594.0,129300.0,129946.0,130606.0,131264.0,131950.0,132561.0,133318.0,134115.0,135004.0,135767.0,136481.0,136983.0,137633.0,138357.0,139339.0,140277.0,141128.0,141931.0,142544.0,143090.0,143598.0,144239.0,144955.0,145778.0,146585.0,147367.0,147927.0,148596.0,149297.0,150087.0,150695.0,151341.0,151895.0,152268.0,152764.0,153443.0,154302.0,155118.0,155994.0,156956.0,157980.0,159070.0,160468.0,161964.0,163646.0,165555.0,167468.0,169371.0,171268.0,173380.0
