RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28
395025,13,"Riverside, CA",Msa,CA,315926.0,307959.0,300548.0,292060.0,282081.0,274469.0,266037.0,257336.0,248805.0,239445.0,233739.0,228051.0,223188.0,218453.0,214368.0,211339.0,212783.0,210945.0,211798.0,212996.0,214902.0,215607.0,213454.0,212266.0,206391.0,207340.0,207231.0,209036.0,207111.0,206459.0,204304.0,203367.0,201486.0,203067.0,203391.0,202933.0,200904.0,198959.0,197353.0,195656.0,196679.0,197239.0,197064.0,194860.0,192489.0,191971.0,193389.0,196233.0,198186.0,199312.0,199969.0,201669.0,200906.0,203149.0,206016.0,212923.0,218707.0,223181.0,225073.0,228417.0,233666.0,239468.0,244604.0,248522.0,254129.0,258565.0,262095.0,262013.0,263696.0,266828.0,270840.0,272247.0,271992.0,274474.0,276440.0,277780.0,278802.0,278729.0,280782.0,284663.0,287840.0,287838.0,289270.0,290802.0,294426.0,293939.0,296550.0,299043.0,300716.0,301987.0,303225.0,304620.0,305975.0,308016.0,308722.0,311447.0,313308.0,316877.0,316663.0,317918.0,319398.0,323495.0,325137.0,326347.0,328232.0,329805.0,331737.0,332687.0,335524.0,337548.0,340977.0,343148.0,346899.0,346984.0,348776.0,349236.0,351814.0,355967.0,361339.0,363857.0,364787.0,365755.0,367904.0,369386.0,368725.0,369625.0,369366.0,372341.0,371679.0,371089.0,368391.0,368461.0,373226.0,375805.0,376753.0,376403.0,375747.0,376022.0,377272.0,378865.0,381236.0,383284.0,385590.0,386089.0,391446.0,393966.0,397297.0,402762.0,409227.0,414937.0,420265.0,424220.0,429060.0,434104.0,440010.0
394976,14,"Phoenix, AZ",Msa,AZ,230916.0,227405.0,223697.0,218734.0,214373.0,208502.0,203918.0,197690.0,192684.0,186035.0,180610.0,175570.0,172750.0,167579.0,162963.0,160575.0,157632.0,156359.0,153598.0,153302.0,151715.0,152294.0,151328.0,151308.0,151265.0,149916.0,148213.0,146287.0,143734.0,142564.0,142135.0,141516.0,140598.0,139187.0,139059.0,136912.0,134751.0,130973.0,128788.0,127068.0,127880.0,128730.0,128535.0,129559.0,131181.0,135049.0,137298.0,140337.0,143962.0,149637.0,153929.0,156993.0,159762.0,162562.0,166213.0,168980.0,172014.0,173908.0,176382.0,180050.0,183542.0,186656.0,188812.0,192596.0,194185.0,197101.0,198510.0,200815.0,201491.0,202421.0,202983.0,203869.0,204186.0,204113.0,204810.0,205345.0,207832.0,207098.0,207940.0,207213.0,209795.0,211332.0,213537.0,214175.0,214642.0,216386.0,218234.0,220127.0,220580.0,221966.0,223190.0,225434.0,227048.0,228717.0,229849.0,230721.0,232625.0,234092.0,235303.0,235322.0,236499.0,239301.0,241607.0,243241.0,243188.0,243655.0,244465.0,245749.0,247360.0,247917.0,249394.0,250706.0,252664.0,253178.0,254528.0,255917.0,257652.0,259472.0,262301.0,265191.0,266493.0,268282.0,270120.0,273101.0,273127.0,273294.0,272652.0,274028.0,275987.0,277651.0,277304.0,276220.0,280313.0,284946.0,287984.0,288936.0,288601.0,289594.0,291441.0,292954.0,295938.0,297611.0,299094.0,299049.0,305307.0,306025.0,307979.0,311564.0,317394.0,322432.0,327092.0,331139.0,333877.0,337879.0,342993.0
395078,15,"Seattle, WA",Msa,WA,352176.0,349821.0,347968.0,344260.0,341895.0,337616.0,335482.0,332184.0,329502.0,325824.0,321976.0,318972.0,318299.0,317010.0,317282.0,315128.0,312608.0,310998.0,310770.0,310172.0,308834.0,309239.0,310414.0,310161.0,308045.0,306704.0,300705.0,304641.0,304499.0,309207.0,305473.0,305390.0,304905.0,303186.0,301999.0,300255.0,297509.0,291105.0,288285.0,281975.0,281074.0,275617.0,274639.0,272536.0,271474.0,271931.0,270453.0,272330.0,277105.0,282504.0,286293.0,287015.0,287214.0,288944.0,291524.0,294876.0,295654.0,294725.0,296734.0,299533.0,303857.0,308322.0,310504.0,316277.0,318423.0,322776.0,324263.0,324765.0,325895.0,325482.0,326683.0,325099.0,325296.0,323671.0,326352.0,327549.0,329927.0,331423.0,332506.0,335676.0,337749.0,342687.0,345185.0,349459.0,350611.0,351837.0,352483.0,351925.0,355494.0,355671.0,360022.0,360076.0,361685.0,365511.0,367763.0,371511.0,369331.0,374147.0,377679.0,385480.0,389230.0,393717.0,396013.0,400508.0,405142.0,407534.0,408460.0,409217.0,415022.0,419599.0,426463.0,430490.0,435840.0,441492.0,446540.0,450808.0,454823.0,458260.0,464484.0,467171.0,476316.0,479764.0,481447.0,477820.0,473624.0,471280.0,469368.0,472074.0,474747.0,476736.0,479875.0,481719.0,485096.0,493236.0,494490.0,495357.0,488207.0,483753.0,486435.0,488738.0,501221.0,505630.0,512046.0,504549.0,510210.0,509999.0,515371.0,524313.0,539347.0,551455.0,558251.0,563375.0,561213.0,566055.0,568990.0
394865,16,"Minneapolis-St Paul, MN",Msa,MN,226527.0,224351.0,221702.0,217361.0,214748.0,211388.0,208692.0,205418.0,203069.0,201109.0,197646.0,194254.0,190306.0,189046.0,187720.0,187930.0,185151.0,184775.0,184085.0,185064.0,184042.0,183003.0,184535.0,187261.0,190351.0,187904.0,186819.0,188098.0,190881.0,191862.0,191590.0,190115.0,190067.0,188427.0,186715.0,182598.0,179043.0,177842.0,176937.0,173918.0,170795.0,167444.0,166043.0,164778.0,163688.0,165073.0,166357.0,169296.0,170554.0,172008.0,172950.0,174374.0,176104.0,178678.0,179875.0,181297.0,181741.0,181691.0,180727.0,182245.0,185043.0,189105.0,192583.0,196809.0,199664.0,201508.0,203254.0,205058.0,206998.0,208628.0,210393.0,209660.0,208491.0,207683.0,209101.0,209250.0,210247.0,209530.0,210909.0,210759.0,212238.0,212853.0,215067.0,217955.0,220920.0,222147.0,221046.0,220376.0,219744.0,221719.0,221566.0,224356.0,225517.0,227723.0,227862.0,227095.0,227535.0,228178.0,229706.0,231209.0,232222.0,233141.0,234952.0,235825.0,235987.0,235504.0,235432.0,236956.0,238577.0,240228.0,243368.0,244624.0,247327.0,247466.0,247829.0,247109.0,249236.0,251924.0,255641.0,256705.0,257019.0,257511.0,257535.0,258870.0,258439.0,260544.0,262909.0,266533.0,267927.0,269837.0,270685.0,272682.0,272730.0,275912.0,277858.0,278848.0,277702.0,277697.0,278611.0,280316.0,282415.0,284640.0,287022.0,288817.0,291305.0,292538.0,294623.0,297200.0,301940.0,305210.0,307678.0,309298.0,311228.0,312851.0,314761.0
395056,17,"San Diego, CA",Msa,CA,451599.0,440375.0,432696.0,421056.0,412359.0,403482.0,396291.0,388209.0,379677.0,372940.0,369413.0,364813.0,354440.0,356702.0,358235.0,361248.0,361763.0,363023.0,363169.0,364899.0,367148.0,369330.0,369215.0,369979.0,364567.0,365394.0,361518.0,364522.0,366250.0,368820.0,368835.0,369234.0,368954.0,364752.0,360653.0,360159.0,360190.0,358519.0,355626.0,354444.0,353078.0,350105.0,349926.0,347926.0,347423.0,348260.0,350646.0,350842.0,349423.0,349598.0,351725.0,352092.0,355061.0,357261.0,362830.0,368978.0,377258.0,381876.0,386117.0,390424.0,400004.0,409561.0,415808.0,420868.0,421285.0,426703.0,427913.0,432900.0,433595.0,436658.0,437312.0,439437.0,441172.0,441942.0,443577.0,445208.0,450419.0,454346.0,456488.0,452891.0,451269.0,453455.0,460881.0,465343.0,465394.0,465252.0,468228.0,471635.0,472645.0,470468.0,469917.0,477084.0,483797.0,489774.0,486868.0,485857.0,488316.0,491771.0,493563.0,494435.0,497870.0,504134.0,512895.0,514467.0,515876.0,514581.0,519547.0,525197.0,526676.0,531543.0,535078.0,540196.0,541611.0,542657.0,543849.0,546578.0,552935.0,556269.0,560783.0,562857.0,572176.0,579404.0,582784.0,583697.0,584546.0,587019.0,585015.0,585181.0,581751.0,582936.0,579594.0,579342.0,581637.0,584759.0,589490.0,586862.0,584101.0,575277.0,578814.0,583693.0,589864.0,596643.0,599161.0,600131.0,604987.0,605400.0,606892.0,615326.0,624568.0,637644.0,643505.0,647342.0,651363.0,653747.0,661478.0
395121,18,"St. Louis, MO",Msa,MO,156248.0,156563.0,155181.0,154035.0,152416.0,151010.0,149761.0,148271.0,146767.0,143628.0,142093.0,142226.0,143535.0,141803.0,142297.0,142439.0,143546.0,144221.0,144938.0,144703.0,144207.0,146080.0,147829.0,149658.0,150309.0,149762.0,148956.0,148713.0,148050.0,148052.0,147415.0,148899.0,150655.0,152790.0,152171.0,147091.0,142865.0,141065.0,141127.0,140843.0,141011.0,140518.0,140945.0,141324.0,142082.0,140651.0,139360.0,140203.0,142437.0,144705.0,145071.0,145159.0,145350.0,146425.0,146756.0,146771.0,146319.0,147518.0,148537.0,151319.0,152568.0,152161.0,152296.0,153127.0,154181.0,154699.0,154888.0,155298.0,155911.0,157009.0,156846.0,155048.0,153613.0,154404.0,156036.0,156433.0,156681.0,156026.0,156730.0,157315.0,157771.0,156743.0,157793.0,159002.0,160395.0,159724.0,158926.0,159531.0,160591.0,161673.0,161541.0,160814.0,161041.0,161689.0,161719.0,162680.0,163764.0,166312.0,167927.0,167775.0,167369.0,166677.0,168855.0,169631.0,170979.0,171982.0,173146.0,173447.0,172645.0,172430.0,172543.0,173917.0,174317.0,176680.0,176159.0,178980.0,178230.0,178328.0,178599.0,179350.0,181769.0,181093.0,180451.0,180130.0,179031.0,179536.0,178823.0,178767.0,180494.0,182754.0,185587.0,185632.0,185300.0,185673.0,188446.0,189450.0,189682.0,186381.0,187814.0,189054.0,192391.0,194202.0,194082.0,194284.0,196037.0,198571.0,199253.0,200955.0,203787.0,208220.0,210216.0,211557.0,211267.0,211850.0,213708.0
395148,19,"Tampa, FL",Msa,FL,181012.0,179623.0,176872.0,174835.0,172346.0,170422.0,166829.0,162993.0,159406.0,157707.0,155034.0,153918.0,151734.0,148746.0,146440.0,145421.0,143514.0,141492.0,139727.0,140840.0,140959.0,139740.0,139209.0,138025.0,138481.0,136625.0,136737.0,134207.0,134246.0,133236.0,135841.0,134396.0,133971.0,131226.0,129878.0,126848.0,125459.0,124867.0,124754.0,123150.0,121782.0,121144.0,120301.0,119623.0,119723.0,120907.0,122386.0,122747.0,124292.0,124474.0,125492.0,126407.0,128176.0,129773.0,129675.0,132163.0,133789.0,136902.0,137870.0,141609.0,142924.0,145819.0,147367.0,151308.0,153362.0,154565.0,155532.0,156458.0,158032.0,158501.0,158724.0,158418.0,158923.0,160564.0,161177.0,161906.0,162666.0,163978.0,167321.0,167488.0,168352.0,167604.0,169213.0,170767.0,171982.0,172254.0,172862.0,174110.0,174827.0,176923.0,176404.0,177585.0,177507.0,179256.0,181440.0,182116.0,184203.0,185451.0,187628.0,187663.0,189206.0,189298.0,191481.0,192574.0,195237.0,196494.0,197204.0,198800.0,199861.0,202336.0,203613.0,206212.0,207035.0,208354.0,208479.0,210614.0,211611.0,213275.0,214153.0,216350.0,218212.0,218969.0,220248.0,220562.0,221339.0,221408.0,222386.0,224269.0,225779.0,227722.0,228296.0,227807.0,227360.0,227324.0,228193.0,229729.0,230776.0,231023.0,231858.0,232464.0,235124.0,236923.0,238794.0,239521.0,243607.0,246500.0,248750.0,250845.0,253440.0,256999.0,259968.0,262462.0,263867.0,265742.0,268463.0
394358,20,"Baltimore, MD",Msa,MD,265242.0,266613.0,267806.0,267738.0,263548.0,263175.0,259865.0,262528.0,261061.0,260331.0,256521.0,254096.0,256996.0,254988.0,253546.0,252518.0,254088.0,252597.0,251822.0,247325.0,248912.0,250528.0,254198.0,254449.0,254372.0,252036.0,249119.0,247759.0,251168.0,253377.0,261737.0,261831.0,258815.0,253835.0,253370.0,257690.0,258500.0,256255.0,254267.0,254150.0,255120.0,251163.0,245284.0,243290.0,247081.0,250750.0,252175.0,248390.0,247065.0,250480.0,254345.0,256531.0,253274.0,254491.0,255576.0,256927.0,255102.0,257850.0,257459.0,259189.0,260481.0,263125.0,264423.0,266731.0,269609.0,275312.0,275900.0,279541.0,279804.0,277855.0,273614.0,273746.0,276650.0,280033.0,281812.0,277416.0,277881.0,274377.0,279378.0,278952.0,280370.0,282291.0,286441.0,287756.0,285196.0,279590.0,276416.0,279891.0,278392.0,279419.0,273001.0,273318.0,276227.0,277323.0,280034.0,279303.0,281254.0,282739.0,284543.0,285889.0,286348.0,285396.0,286680.0,285052.0,282163.0,280451.0,280102.0,279703.0,279822.0,281103.0,283681.0,282688.0,282495.0,281550.0,282455.0,283383.0,285351.0,287461.0,285672.0,286889.0,286413.0,289963.0,289429.0,289427.0,290473.0,292446.0,294111.0,295796.0,296674.0,295469.0,296269.0,295145.0,293525.0,292901.0,296061.0,300721.0,299055.0,295520.0,292883.0,292877.0,295829.0,295514.0,299560.0,300683.0,304008.0,304478.0,303848.0,302613.0,305520.0,309689.0,312970.0,314425.0,313903.0,316755.0,316194.0
394530,21,"Denver, CO",Msa,CO,242747.0,240572.0,238199.0,237454.0,235423.0,233414.0,231833.0,231154.0,229980.0,226080.0,223147.0,221942.0,222914.0,225550.0,227417.0,224968.0,223208.0,221890.0,222553.0,221873.0,222248.0,226942.0,231410.0,234146.0,230400.0,229048.0,229192.0,233159.0,239265.0,244826.0,245971.0,246986.0,247626.0,246616.0,247176.0,246108.0,245645.0,242245.0,240522.0,239537.0,238790.0,238353.0,238876.0,240212.0,241251.0,243729.0,240124.0,239251.0,240149.0,246811.0,251830.0,253606.0,253766.0,254306.0,256234.0,258712.0,258137.0,258706.0,262037.0,266479.0,268667.0,267641.0,267026.0,268486.0,270007.0,271197.0,271045.0,269832.0,271546.0,271654.0,271949.0,270217.0,271826.0,274096.0,276358.0,278710.0,280914.0,284253.0,285986.0,289587.0,293385.0,298813.0,302854.0,307801.0,310096.0,312515.0,313533.0,313517.0,315831.0,317977.0,322674.0,327175.0,329640.0,331974.0,334554.0,338709.0,341816.0,346182.0,350415.0,355680.0,357620.0,359833.0,362109.0,364615.0,367475.0,368680.0,369824.0,371459.0,374236.0,375805.0,378648.0,380662.0,383109.0,384394.0,386966.0,389172.0,393554.0,398925.0,406404.0,408725.0,412319.0,413552.0,416196.0,414715.0,415136.0,415202.0,415233.0,415248.0,416060.0,416775.0,414988.0,413087.0,416163.0,420738.0,423633.0,425664.0,425485.0,425733.0,426240.0,427228.0,428882.0,431687.0,433268.0,434312.0,438513.0,439225.0,440470.0,444845.0,449980.0,455143.0,459907.0,464405.0,467686.0,470162.0,474562.0
394982,22,"Pittsburgh, PA",Msa,PA,124230.0,123342.0,123770.0,124576.0,125272.0,124154.0,123021.0,123120.0,123328.0,124881.0,123589.0,123353.0,121830.0,123427.0,123959.0,123688.0,122970.0,122926.0,123785.0,123982.0,124043.0,122308.0,123934.0,124406.0,127596.0,126824.0,125905.0,123897.0,123716.0,126391.0,128143.0,128271.0,128134.0,127541.0,128370.0,129162.0,127337.0,128226.0,126376.0,128968.0,129344.0,130221.0,129679.0,129395.0,129714.0,131277.0,131023.0,130091.0,131345.0,131688.0,135331.0,134968.0,135716.0,133852.0,135094.0,136640.0,138276.0,138275.0,139003.0,139233.0,139682.0,140195.0,140468.0,140346.0,139895.0,141001.0,140998.0,141192.0,139435.0,138147.0,137293.0,138400.0,139578.0,139908.0,139834.0,140689.0,142500.0,143033.0,143136.0,141758.0,142858.0,144846.0,146790.0,147507.0,146435.0,146358.0,145715.0,146950.0,147157.0,147306.0,146267.0,147158.0,149299.0,150136.0,150083.0,148861.0,150635.0,150946.0,152347.0,151229.0,151958.0,152628.0,154715.0,155595.0,155069.0,155200.0,155479.0,155688.0,155765.0,158103.0,158951.0,160134.0,159182.0,160256.0,161384.0,163184.0,162958.0,162654.0,162913.0,165945.0,166060.0,164846.0,165060.0,165968.0,166484.0,165726.0,164785.0,165155.0,167194.0,170528.0,172436.0,171498.0,170887.0,170689.0,172776.0,175266.0,177862.0,176002.0,176586.0,175998.0,178085.0,177403.0,175767.0,174409.0,179901.0,182207.0,182503.0,182468.0,182892.0,186871.0,189100.0,191576.0,191748.0,193441.0,196468.0
394998,23,"Portland, OR",Msa,OR,276884.0,277586.0,276425.0,275804.0,272351.0,267791.0,265403.0,264027.0,260736.0,256437.0,254488.0,252930.0,253954.0,248867.0,246523.0,242817.0,241474.0,241881.0,241715.0,238982.0,239182.0,241340.0,242367.0,243230.0,243886.0,242213.0,240408.0,240590.0,243433.0,245642.0,244025.0,243764.0,244179.0,243113.0,239529.0,234637.0,233169.0,231902.0,230669.0,228368.0,225923.0,224845.0,224311.0,226149.0,225078.0,225331.0,224588.0,226370.0,229138.0,231390.0,234097.0,234228.0,234700.0,234689.0,237581.0,239175.0,242331.0,245268.0,246851.0,249533.0,249506.0,252957.0,253426.0,257595.0,260121.0,263016.0,264058.0,264860.0,263938.0,264006.0,267242.0,269945.0,272056.0,271477.0,273263.0,275655.0,277414.0,280446.0,281275.0,282608.0,283838.0,284956.0,286676.0,286544.0,288407.0,290211.0,293210.0,295553.0,297460.0,298253.0,300326.0,303711.0,309301.0,311721.0,313616.0,316364.0,321655.0,325226.0,327937.0,328166.0,331638.0,334719.0,338566.0,341778.0,343224.0,346467.0,347348.0,351317.0,353614.0,358039.0,360130.0,364481.0,366069.0,368895.0,370495.0,371286.0,373334.0,377984.0,382936.0,384367.0,384440.0,385869.0,388934.0,388565.0,390196.0,388750.0,389648.0,389339.0,390134.0,389716.0,391731.0,391432.0,395207.0,397421.0,399521.0,401097.0,398318.0,398447.0,398131.0,402987.0,406244.0,409991.0,407895.0,407935.0,413821.0,415776.0,417663.0,421622.0,428373.0,434136.0,439398.0,441592.0,444422.0,447112.0,453310.0
394458,24,"Charlotte, NC",Msa,NC,177545.0,176399.0,174567.0,174212.0,173081.0,172013.0,171153.0,169571.0,169294.0,166586.0,165902.0,164245.0,163811.0,161989.0,161723.0,159775.0,158451.0,156902.0,156307.0,156259.0,156079.0,157886.0,157470.0,158227.0,158442.0,160699.0,161520.0,161336.0,162511.0,164825.0,164474.0,165360.0,162415.0,163154.0,161927.0,162131.0,159423.0,157610.0,157130.0,158738.0,159055.0,157458.0,158006.0,157698.0,161004.0,160594.0,163394.0,163583.0,165557.0,166176.0,167403.0,166503.0,166644.0,167505.0,168733.0,169355.0,169809.0,171467.0,172983.0,174951.0,176363.0,177883.0,179237.0,181428.0,184011.0,185161.0,186914.0,187692.0,189452.0,190300.0,189253.0,188448.0,187955.0,190183.0,190976.0,191909.0,189938.0,191825.0,191744.0,192551.0,192928.0,192885.0,196702.0,198810.0,200736.0,200317.0,200256.0,200432.0,201545.0,200305.0,199584.0,201733.0,202053.0,203734.0,202269.0,203655.0,205708.0,207763.0,209895.0,211752.0,214897.0,217255.0,219701.0,220139.0,220074.0,221645.0,221187.0,224417.0,225660.0,227450.0,228516.0,230111.0,230496.0,231787.0,233248.0,235400.0,238876.0,240201.0,244062.0,242569.0,242950.0,243377.0,246085.0,245557.0,246355.0,245660.0,247679.0,249742.0,252968.0,254346.0,255088.0,255280.0,256315.0,260971.0,263554.0,265743.0,262379.0,262913.0,262010.0,262341.0,264426.0,266801.0,270424.0,272296.0,274454.0,274381.0,274955.0,277274.0,283318.0,287033.0,290612.0,293233.0,293821.0,295522.0,296305.0
395045,25,"Sacramento, CA",Msa,CA,323946.0,314581.0,307505.0,298974.0,293642.0,287083.0,283775.0,278176.0,273623.0,266145.0,260250.0,255714.0,246961.0,248686.0,246652.0,246812.0,244575.0,243888.0,240082.0,235925.0,232887.0,233742.0,234412.0,235194.0,230141.0,229871.0,230299.0,231958.0,229213.0,228125.0,226260.0,232044.0,232490.0,232156.0,230071.0,227048.0,225604.0,221264.0,219654.0,215909.0,217343.0,216756.0,214396.0,207503.0,204279.0,204469.0,207084.0,206679.0,208755.0,209092.0,210568.0,212286.0,215854.0,219686.0,224522.0,231092.0,238007.0,244034.0,245969.0,251876.0,256080.0,263934.0,270353.0,276513.0,279962.0,282601.0,285125.0,288413.0,288625.0,289357.0,291650.0,296181.0,298339.0,301842.0,302979.0,306221.0,306765.0,309040.0,310433.0,309888.0,312863.0,314554.0,321999.0,320478.0,323409.0,320588.0,322269.0,320918.0,322265.0,323784.0,326596.0,331344.0,334962.0,338974.0,338331.0,341559.0,343491.0,347449.0,349327.0,351335.0,354852.0,357150.0,359662.0,360060.0,361413.0,363144.0,363961.0,366688.0,367358.0,372020.0,374839.0,379852.0,382170.0,385044.0,389307.0,392287.0,395234.0,395056.0,397817.0,399149.0,401738.0,402915.0,404457.0,404254.0,403117.0,403525.0,402659.0,405199.0,404762.0,406743.0,407584.0,407963.0,413462.0,417672.0,421532.0,421468.0,420131.0,417601.0,416204.0,418526.0,424180.0,431703.0,434483.0,433389.0,437015.0,438450.0,440522.0,446224.0,453839.0,461631.0,468976.0,472341.0,474708.0,475393.0,479950.0
395055,26,"San Antonio, TX",Msa,TX,151473.0,151728.0,152330.0,150732.0,149986.0,148504.0,149266.0,149269.0,148860.0,148645.0,148317.0,149621.0,150103.0,150666.0,149771.0,150862.0,149252.0,149410.0,147468.0,147536.0,147440.0,147862.0,148652.0,147907.0,147257.0,145950.0,146600.0,148348.0,153158.0,155358.0,156223.0,155601.0,156264.0,156309.0,155412.0,153921.0,152643.0,151754.0,150394.0,150480.0,149454.0,151635.0,153140.0,153883.0,154334.0,153286.0,154774.0,155552.0,157859.0,159888.0,161172.0,161075.0,160183.0,159225.0,160152.0,162487.0,162976.0,162970.0,162733.0,163621.0,165291.0,166095.0,168462.0,170297.0,172539.0,171957.0,171634.0,171414.0,173102.0,174841.0,175326.0,175643.0,176234.0,177452.0,177563.0,177664.0,177629.0,180777.0,182532.0,185181.0,185188.0,186473.0,187768.0,189875.0,189881.0,189538.0,190244.0,191291.0,192783.0,192060.0,192191.0,190687.0,191481.0,193529.0,195859.0,198080.0,198745.0,200489.0,200604.0,202232.0,202744.0,204854.0,205913.0,206968.0,206585.0,205127.0,205544.0,204992.0,207856.0,208420.0,210555.0,209704.0,210324.0,211080.0,211931.0,214354.0,217766.0,221403.0,221170.0,220940.0,220060.0,222200.0,222721.0,223854.0,224518.0,223345.0,223497.0,223222.0,223934.0,223812.0,224417.0,226240.0,227099.0,228506.0,229685.0,230450.0,230148.0,230141.0,231336.0,231914.0,232806.0,233379.0,235248.0,236709.0,239426.0,240139.0,241641.0,243943.0,247026.0,250701.0,252940.0,255609.0,257542.0,260208.0,262395.0
394943,27,"Orlando, FL",Msa,FL,229056.0,227127.0,222896.0,218294.0,213834.0,209789.0,204638.0,200518.0,196638.0,194512.0,192129.0,187343.0,181135.0,171172.0,166517.0,163197.0,160923.0,159119.0,157180.0,155325.0,151707.0,148203.0,143400.0,140739.0,141395.0,143689.0,143816.0,142931.0,140026.0,135590.0,134297.0,130784.0,130382.0,126104.0,125608.0,127340.0,130834.0,132183.0,130671.0,128724.0,127843.0,127552.0,127641.0,129156.0,130832.0,133806.0,134116.0,134885.0,132334.0,133543.0,135523.0,138999.0,140393.0,143142.0,144965.0,147884.0,149601.0,151469.0,155291.0,157245.0,162597.0,164154.0,168067.0,170311.0,173784.0,176758.0,179261.0,180523.0,181136.0,182189.0,184110.0,186806.0,189299.0,190561.0,190485.0,191479.0,193113.0,194450.0,194153.0,194786.0,197612.0,199792.0,200311.0,200503.0,199859.0,201298.0,201515.0,202700.0,203727.0,205118.0,208113.0,210809.0,212163.0,213702.0,213352.0,213790.0,214042.0,216234.0,218913.0,220881.0,222167.0,222500.0,223249.0,224459.0,226288.0,226773.0,229056.0,232236.0,235646.0,235719.0,236538.0,236709.0,237637.0,238935.0,240354.0,241764.0,241735.0,244731.0,246239.0,247743.0,248307.0,250213.0,250999.0,251475.0,252224.0,254014.0,255337.0,256119.0,256509.0,256581.0,257362.0,256704.0,256872.0,257435.0,259804.0,262607.0,263997.0,264541.0,265951.0,266246.0,268561.0,269970.0,271980.0,270255.0,274597.0,276074.0,276597.0,277125.0,278507.0,280010.0,281066.0,283198.0,284237.0,285563.0,286341.0
394466,28,"Cincinnati, OH",Msa,OH,146202.0,147285.0,147937.0,148161.0,148196.0,147494.0,145913.0,144764.0,143892.0,142620.0,142138.0,142355.0,144734.0,143349.0,141745.0,139033.0,136226.0,135425.0,136636.0,138198.0,138565.0,139377.0,140229.0,140658.0,140445.0,138404.0,137004.0,139102.0,142274.0,145049.0,146116.0,144690.0,144814.0,145215.0,144706.0,142568.0,141440.0,142032.0,144702.0,145960.0,145990.0,143125.0,141189.0,141970.0,142294.0,142139.0,139445.0,138983.0,139764.0,141062.0,141329.0,140352.0,140954.0,141526.0,142274.0,141847.0,142675.0,145017.0,148118.0,150161.0,151276.0,151821.0,151689.0,151783.0,150628.0,151196.0,151001.0,150854.0,150144.0,147037.0,145238.0,144106.0,144316.0,144556.0,145305.0,146724.0,148497.0,148516.0,149214.0,149936.0,150462.0,151801.0,152173.0,153475.0,152357.0,153171.0,151848.0,152361.0,150917.0,152188.0,152146.0,151939.0,152473.0,152572.0,154417.0,153736.0,156281.0,156488.0,158791.0,159178.0,159058.0,158859.0,159426.0,161251.0,161739.0,163117.0,162976.0,163407.0,162735.0,162831.0,163835.0,164657.0,167736.0,169129.0,170485.0,170804.0,171840.0,172859.0,173487.0,175277.0,175804.0,177135.0,175883.0,175363.0,174969.0,174586.0,174861.0,175907.0,176924.0,178720.0,180168.0,180773.0,179853.0,182040.0,184378.0,185872.0,183025.0,183536.0,183806.0,184681.0,186250.0,188524.0,191928.0,192598.0,194243.0,194814.0,196251.0,198047.0,202606.0,205052.0,207447.0,209290.0,210624.0,211162.0,211268.0
